crime_id,from_date,description,zip_code,charge_id,dvflag,firearm_used_flag,arr,male_arr,female_arr,black_race_flag,nan_race_flag,unknown_race_flag,white_race_flag,asian_race_flag,indian_race_flag,pacific_race_flag,age_minor,age_18_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_plus,total_vic,male_vic,female_vic
160001722_603,1/7/2016,Stealing Shoplifting,64155,603,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
160001736_603,1/7/2016,Stealing Shoplifting,64133,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160001740_468,1/7/2016,Stealing All Other,64114,468,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160001749_1,1/7/2016,Property Damage,64154,1,0,0,2,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0
160001749_603,1/7/2016,Stealing Shoplifting,64154,603,0,0,2,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0
160001756_1,1/7/2016,Property Damage,64120,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0
160001756_887,1/7/2016,Aggravated Assault - Domestic,64120,887,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0
160001757_603,1/7/2016,Stealing Shoplifting,64158,603,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0
160001766_392,1/7/2016,Non Aggravated Assault,64108,392,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
160001770_388,1/7/2016,Trespassing,64108,388,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160001770_609,1/7/2016,Possession of Drug E,64108,609,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160001800_609,1/8/2016,Possession of Drug E,64119,609,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160001800_907,1/8/2016,Resisting an Officer,64119,907,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160001804_637,1/8/2016,Non Aggravated Assault - Domestic,64134,637,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0.0
160001810_887,1/8/2016,Aggravated Assault - Domestic,64117,887,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
160001816_887,1/8/2016,Aggravated Assault - Domestic,64108,887,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0.0
160001826_609,1/8/2016,Possession of Drug E,64157,609,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160001859_509,1/8/2016,Possession/Sale/Dist,64106,509,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160001903_388,1/8/2016,Trespassing,64133,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
160001911_119,1/8/2016,Misc Violation,64123,119,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160001940_887,1/8/2016,Aggravated Assault - Domestic,64155,887,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0
160001961_89,1/8/2016,Liquor Law Violaton,64128,89,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160001998_388,1/8/2016,Trespassing,64106,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002009_392,1/8/2016,Non Aggravated Assault,64132,392,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0.0
160002020_315,1/8/2016,DUI,64127,315,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002030_392,1/8/2016,Non Aggravated Assault,64151,392,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,2.0,1.0
160002030_693,1/8/2016,Disorderly Conduct,64151,693,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,2.0,1.0
160002034_392,1/8/2016,Non Aggravated Assault,99999,392,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0
160002039_603,1/8/2016,Stealing Shoplifting,64158,603,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002045_392,1/8/2016,Non Aggravated Assault,64110,392,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
160002051_315,1/8/2016,DUI,64155,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
160002052_637,1/8/2016,Non Aggravated Assault - Domestic,64130,637,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0
160002058_388,1/8/2016,Trespassing,64105,388,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002058_392,1/8/2016,Non Aggravated Assault,64105,392,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002059_603,1/8/2016,Stealing Shoplifting,64158,603,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
160002060_509,1/8/2016,Possession/Sale/Dist,64131,509,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002067_637,1/8/2016,Non Aggravated Assault - Domestic,64123,637,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
160002074_315,1/8/2016,DUI,64112,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
160002083_509,1/9/2016,Possession/Sale/Dist,64110,509,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
160002086_509,1/9/2016,Possession/Sale/Dist,64130,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002087_509,1/9/2016,Possession/Sale/Dist,64124,509,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002087_609,1/9/2016,Possession of Drug E,64124,609,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002089_637,1/9/2016,Non Aggravated Assault - Domestic,64130,637,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0
160002090_315,1/9/2016,DUI,99999,315,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002092_315,1/9/2016,DUI,64112,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
160002095_637,1/9/2016,Non Aggravated Assault - Domestic,64109,637,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
160002097_315,1/9/2016,DUI,64128,315,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002101_509,1/9/2016,Possession/Sale/Dist,64127,509,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002116_509,1/9/2016,Possession/Sale/Dist,64128,509,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002116_609,1/9/2016,Possession of Drug E,64128,609,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002138_392,1/9/2016,Non Aggravated Assault,64108,392,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
160002152_388,1/9/2016,Trespassing,64132,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002152_609,1/9/2016,Possession of Drug E,64132,609,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002153_637,1/9/2016,Non Aggravated Assault - Domestic,64116,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0
160002184_392,1/9/2016,Non Aggravated Assault,64152,392,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
160002199_119,1/9/2016,Misc Violation,64130,119,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
160002199_146,1/9/2016,False Information,64130,146,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
160002199_907,1/9/2016,Resisting an Officer,64130,907,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
160002202_468,1/9/2016,Stealing All Other,64155,468,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0
160002220_509,1/9/2016,Possession/Sale/Dist,99999,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002220_609,1/9/2016,Possession of Drug E,99999,609,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002226_637,1/9/2016,Non Aggravated Assault - Domestic,64106,637,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
160002230_392,1/9/2016,Non Aggravated Assault,64106,392,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002244_637,1/9/2016,Non Aggravated Assault - Domestic,64130,637,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0
160002252_315,1/9/2016,DUI,64108,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160002268_392,1/9/2016,Non Aggravated Assault,64134,392,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0
160002274_392,1/9/2016,Non Aggravated Assault,64133,392,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002274_637,1/9/2016,Non Aggravated Assault - Domestic,64133,637,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0
160002276_637,1/9/2016,Non Aggravated Assault - Domestic,64119,637,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0
160002280_89,1/9/2016,Liquor Law Violaton,64105,89,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002285_637,1/9/2016,Non Aggravated Assault - Domestic,64154,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
160002299_388,1/10/2016,Trespassing,64108,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002301_693,1/10/2016,Disorderly Conduct,64118,693,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0
160002302_392,1/10/2016,Non Aggravated Assault,64152,392,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0
160002303_119,1/10/2016,Misc Violation,64129,119,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002303_907,1/10/2016,Resisting an Officer,64129,907,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002304_637,1/10/2016,Non Aggravated Assault - Domestic,64124,637,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
160002306_637,1/10/2016,Non Aggravated Assault - Domestic,64127,637,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0
160002311_637,1/10/2016,Non Aggravated Assault - Domestic,64138,637,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0
160002325_388,1/10/2016,Trespassing,64102,388,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
160002325_509,1/10/2016,Possession/Sale/Dist,64102,509,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
160002328_609,1/10/2016,Possession of Drug E,64110,609,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
160002352_1,1/10/2016,Property Damage,64108,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002353_1,1/10/2016,Property Damage,64109,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
160002362_603,1/10/2016,Stealing Shoplifting,64154,603,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
160002377_637,1/10/2016,Non Aggravated Assault - Domestic,64130,637,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002379_1,1/10/2016,Property Damage,64108,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0.0
160002379_392,1/10/2016,Non Aggravated Assault,64108,392,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0.0
160002404_603,1/10/2016,Stealing Shoplifting,64153,603,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002430_388,1/10/2016,Trespassing,64111,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
160002435_388,1/10/2016,Trespassing,64133,388,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160002435_603,1/10/2016,Stealing Shoplifting,64133,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160002443_647,1/10/2016,Family Offense,64157,647,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160002445_509,1/10/2016,Possession/Sale/Dist,99999,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002445_609,1/10/2016,Possession of Drug E,99999,609,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002446_509,1/10/2016,Possession/Sale/Dist,64130,509,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002461_637,1/10/2016,Non Aggravated Assault - Domestic,64134,637,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0.0
160002480_388,1/11/2016,Trespassing,64106,388,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002516_468,1/11/2016,Stealing All Other,64105,468,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002539_146,1/11/2016,False Information,99999,146,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
160002552_509,1/11/2016,Possession/Sale/Dist,64153,509,0,0,2,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0
160002552_609,1/11/2016,Possession of Drug E,64153,609,0,0,2,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0
160002554_609,1/11/2016,Possession of Drug E,64151,609,0,0,4,4,0,0,0,0,4,0,0,0,0,0,2,1,1,0,0,0,0.0,0.0,0.0
160002562_637,1/11/2016,Non Aggravated Assault - Domestic,64123,637,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0
160002578_1,1/11/2016,Property Damage,64130,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0
160002607_603,1/11/2016,Stealing Shoplifting,64154,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160002625_119,1/11/2016,Misc Violation,64109,119,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002634_603,1/11/2016,Stealing Shoplifting,64128,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160002636_637,1/11/2016,Non Aggravated Assault - Domestic,64130,637,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0.0
160002642_637,1/11/2016,Non Aggravated Assault - Domestic,64105,637,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0
160002644_603,1/11/2016,Stealing Shoplifting,64114,603,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160002658_609,1/11/2016,Possession of Drug E,64138,609,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002668_312,1/11/2016,Violation Ex Parte Order,64132,312,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0
160002695_315,1/11/2016,DUI,64133,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160002697_119,1/11/2016,Misc Violation,64123,119,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160002703_637,1/11/2016,Non Aggravated Assault - Domestic,64130,637,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,2.0
160002706_315,1/11/2016,DUI,64132,315,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160002719_887,1/11/2016,Aggravated Assault - Domestic,64118,887,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,1.0
160002729_315,1/11/2016,DUI,64154,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002731_146,1/11/2016,False Information,64130,146,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160002741_509,1/11/2016,Possession/Sale/Dist,64132,509,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002743_509,1/11/2016,Possession/Sale/Dist,64131,509,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002744_388,1/11/2016,Trespassing,64108,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
160002744_413,1/11/2016,Fraud/Confidence Gam,64108,413,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
160002751_637,1/10/2016,Non Aggravated Assault - Domestic,64161,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0
160002754_693,1/12/2016,Disorderly Conduct,64131,693,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
160002758_637,1/12/2016,Non Aggravated Assault - Domestic,64151,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0
160002759_609,1/12/2016,Possession of Drug E,64130,609,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002760_392,1/12/2016,Non Aggravated Assault,64157,392,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0
160002788_392,1/12/2016,Non Aggravated Assault,64134,392,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0
160002790_529,1/11/2016,Sexual Offense,64109,529,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0
160002805_637,1/12/2016,Non Aggravated Assault - Domestic,64128,637,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
160002807_509,1/12/2016,Possession/Sale/Dist,99999,509,0,0,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
160002807_854,1/12/2016,Weapons Law Violatio,99999,854,0,2,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
160002809_392,1/7/2016,Non Aggravated Assault,64145,392,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,0.0
160002853_603,1/12/2016,Stealing Shoplifting,64154,603,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002867_955,1/12/2016,Violation Full Order,64124,955,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
160002931_603,1/12/2016,Stealing Shoplifting,64145,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160002933_637,1/12/2016,Non Aggravated Assault - Domestic,64131,637,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0
160002944_907,1/12/2016,Resisting an Officer,64124,907,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160002946_802,1/12/2016,Strong Arm Robbery,64102,802,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,2.0,0.0
160002949_603,1/12/2016,Stealing Shoplifting,64154,603,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002950_603,1/12/2016,Stealing Shoplifting,64152,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0
160002976_413,1/12/2016,Fraud/Confidence Gam,64111,413,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0.0
160002986_509,1/12/2016,Possession/Sale/Dist,64127,509,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002986_609,1/12/2016,Possession of Drug E,64127,609,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002986_693,1/12/2016,Disorderly Conduct,64127,693,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160002993_509,1/12/2016,Possession/Sale/Dist,64130,509,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160002994_603,1/12/2016,Stealing Shoplifting,64137,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
160003007_637,1/13/2016,Non Aggravated Assault - Domestic,64130,637,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,1.0
160003026_119,12/7/2015,Misc Violation,64138,119,0,0,6,0,6,6,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0.0,0.0,0.0
160003068_119,1/13/2016,Misc Violation,64128,119,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
160003068_89,1/13/2016,Liquor Law Violaton,64128,89,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
160003085_887,1/13/2016,Aggravated Assault - Domestic,64109,887,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0
160003125_509,1/13/2016,Possession/Sale/Dist,64119,509,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
160003147_392,1/13/2016,Non Aggravated Assault,64109,392,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0
160003161_392,1/13/2016,Non Aggravated Assault,64127,392,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
160003162_603,1/13/2016,Stealing Shoplifting,64154,603,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160003244_609,1/13/2016,Possession of Drug E,64124,609,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
160003262_509,1/14/2016,Possession/Sale/Dist,64119,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
160003263_637,1/13/2016,Non Aggravated Assault - Domestic,64117,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1.0
160003268_315,1/14/2016,DUI,64145,315,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160003277_388,1/14/2016,Trespassing,64123,388,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
160003278_637,1/14/2016,Non Aggravated Assault - Domestic,64155,637,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0
160003282_315,1/14/2016,DUI,64109,315,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160003304_509,1/14/2016,Possession/Sale/Dist,64119,509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
160003304_609,1/14/2016,Possession of Drug E,64119,609,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
160003311_388,1/14/2016,Trespassing,99999,388,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
160003329_509,1/14/2016,Possession/Sale/Dist,64105,509,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160003336_603,1/14/2016,Stealing Shoplifting,64133,603,0,0,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
160003342_603,1/14/2016,Stealing Shoplifting,64106,603,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
160003350_119,1/14/2016,Misc Violation,64119,119,0,0,2,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
